roadid	type	label    	city    	oneway	speed	roadclass	notforcar	notforpede	notforbicy
15106	6	holly st	avondale	0	2	0	0	0	0
15107	6	holly st	avondale	0	2	0	0	0	0
15108	6	castlewood grv	blockhouse bay	0	2	0	0	0	0
15111	6	connell st	blockhouse bay	0	2	0	0	0	0
15117	6	wentworth pk	albany	0	2	0	0	0	0
15118	5	rosedale rd	albany	0	3	1	0	0	0
15119	6	alice ave	orewa	0	2	0	0	0	0
15121	6	moenui ave	orewa	0	2	0	0	0	0
15124	6	albatross rd	red beach	0	2	0	0	0	0
15126	6	hokowhitu pl	albany	0	2	0	0	0	0
15129	6	oaklands rd	albany	0	2	0	0	0	0
15133	6	lancaster rd	beach haven	0	2	0	0	0	0
15134	6	ranch ave	beach haven	0	2	0	0	0	0
15140	6	mirage pl	birkdale	0	2	0	0	0	0
15143	6	alanbrooke cres	avondale	0	2	0	0	0	0
15144	6	alanbrooke cres	avondale	0	2	0	0	0	0
15145	6	alanbrooke cres	avondale	0	2	0	0	0	0
15146	6	swinburne st	blockhouse bay	0	2	0	0	0	0
15147	6	swinburne st	blockhouse bay	0	2	0	0	0	0
15152	2	hibiscus coast hwy	orewa	0	2	3	0	0	0
15156	6	riverside rd	orewa	0	2	0	0	0	0
15159	6	albatross rd	red beach	0	2	0	0	0	0
15160	6	fairway ave	red beach	0	2	0	0	0	0
15161	6	eagle pl	red beach	0	2	0	0	0	0
15162	6	fairway ave	red beach	0	2	0	0	0	0
15164	6	the station cres	albany	0	2	0	0	0	0
15165	6	notre dame way	albany	0	2	0	0	0	0
15166	6	notre dame way	albany	0	2	0	0	0	0
15168	6	notre dame way	albany	0	2	0	0	0	0
15171	6	harvard pl	albany	0	2	0	0	0	0
15174	6	victor st	avondale	0	2	0	0	0	0
15175	6	highbury st	avondale	0	2	0	0	0	0
15176	6	holly st	avondale	0	2	0	0	0	0
15177	6	stedman pl	avondale	0	2	0	0	0	0
15178	6	alanbrooke cres	avondale	0	2	0	0	0	0
15179	6	caledonian pl	blockhouse bay	0	2	0	0	0	0
15180	6	connell st	blockhouse bay	0	2	0	0	0	0
15183	6	tui lane	orewa	0	2	0	0	0	0
15187	6	keith morris lane	orewa	0	2	0	0	0	0
15189	6	kell dr	albany	0	3	0	0	0	0
15190	6	stanford st	albany	0	2	0	0	0	0
15191	6	sorbonne cl	albany	0	2	0	0	0	0
15192	6	yale pl	albany	0	2	0	0	0	0
15195	6	wicklam lane	albany	0	2	0	0	0	0
15196	6	mavis pl	beach haven	0	2	0	0	0	0
15197	6	hayman pl	beach haven	0	2	0	0	0	0
15202	5	ash st	avondale	0	2	1	0	0	0
15203	6	victor st	avondale	0	2	0	0	0	0
15204	6	elm st	avondale	0	2	0	0	0	0
15205	6	elm st	avondale	0	2	0	0	0	0
15206	6	wingate st	avondale	0	2	0	0	0	0
15207	6	larch st	avondale	0	2	0	0	0	0
15209	6	kay dr	blockhouse bay	0	2	0	0	0	0
15210	6	kay dr	blockhouse bay	0	2	0	0	0	0
15211	6	bellamy pl	blockhouse bay	0	2	0	0	0	0
15212	6	connell st	blockhouse bay	0	2	0	0	0	0
15214	6	armagh rd	blockhouse bay	0	2	0	0	0	0
15215	6	quail dr	albany	0	2	0	0	0	0
15217	6	carol lee pl	albany	0	2	0	0	0	0
15219	6	jervis rd	waiwera	0	3	0	0	0	0
15222	6	cammish lane	orewa	0	2	0	0	0	0
15224	6	pine rd	orewa	0	2	0	0	0	0
15225	6	weiti rd	orewa	0	2	0	0	0	0
15227	6	fantail crt	orewa	0	2	0	0	0	0
15231	6	o'donn ave	beach haven	0	2	0	0	0	0
15238	6	mariners view rd	birkdale	0	2	0	0	0	0
15241	6	busby st	blockhouse bay	0	2	0	0	0	0
15243	6	lucknow pl	blockhouse bay	0	2	0	0	0	0
15244	6	heaphy st	blockhouse bay	0	2	0	0	0	0
15248	2	hibiscus coast hwy	orewa	0	2	3	0	0	0
15250	6	edgewater grv	orewa	0	2	0	0	0	0
15252	6	eastvale cl	greenhithe	0	2	0	0	0	0
15253	6	blacks rd	greenhithe	0	2	0	0	0	0
15255	6	frizell st	beach haven	0	2	0	0	0	0
15257	6	heaphy st	blockhouse bay	0	2	0	0	0	0
15258	6	blacks rd	greenhithe	0	2	0	0	0	0
15260	6	marine view	orewa	0	2	0	0	0	0
15263	6	odin pl	birkdale	0	2	0	0	0	0
15264	6	island bay rd	birkdale	0	2	0	0	0	0
15266	6	congreve pl	blockhouse bay	0	2	0	0	0	0
15267	6	meredith st	blockhouse bay	0	2	0	0	0	0
15268	6	chaucer pl	blockhouse bay	0	2	0	0	0	0
15271	6	arran st	avondale	0	2	0	0	0	0
15272	6	jasmine pl	blockhouse bay	0	2	0	0	0	0
15276	6	amorino dr	red beach	0	2	0	0	0	0
15277	6	trinity pl	albany	0	2	0	0	0	0
15280	6	cornell crt	albany	0	2	0	0	0	0
15282	6	schnapper rock rd	albany	0	2	0	0	0	0
15283	6	schnapper rock rd	albany	0	2	0	0	0	0
15289	6	packham pl	beach haven	0	3	0	0	0	0
15293	6	victor st	avondale	0	2	0	0	0	0
15294	6	arran st	avondale	0	2	0	0	0	0
15295	6	kelvinside tce	avondale	0	2	0	0	0	0
15296	6	taylor cl	blockhouse bay	0	2	0	0	0	0
15297	6	arran st	avondale	0	2	0	0	0	0
15298	6	arran st	avondale	0	2	0	0	0	0
15301	6	addison st	blockhouse bay	0	2	0	0	0	0
15302	6	marlowe rd	blockhouse bay	0	2	0	0	0	0
15303	6	keats pl	blockhouse bay	0	2	0	0	0	0
15304	6	marlowe rd	blockhouse bay	0	2	0	0	0	0
15307	6	amsterdam pl	avondale	0	2	0	0	0	0
15311	6	bakehouse lane	orewa	0	2	0	0	0	0
15313	6	gills rd	albany	0	2	0	0	0	0
15316	6	adelphi pl	albany	0	2	0	0	0	0
15323	6	woodhams st	beach haven	0	2	0	0	0	0
15324	22	walkway	auckland	0	2	0	1	0	0
15327	6	island bay rd	birkdale	0	2	0	0	0	0
15328	5	rosebank rd	avondale	0	2	1	0	0	0
15329	6	plane st	avondale	0	2	0	0	0	0
15330	6	beatrix st	avondale	0	2	0	0	0	0
15331	6	beatrix st	avondale	0	2	0	0	0	0
15332	5	wolverton st	new lynn	0	2	1	0	0	0
15334	6	connell st	blockhouse bay	0	2	0	0	0	0
15335	6	birdie pl	red beach	0	2	0	0	0	0
15336	6	ross cres	orewa	0	2	0	0	0	0
15337	6	ross cres	orewa	0	2	0	0	0	0
15339	6	ross cres	orewa	0	2	0	0	0	0
15340	6	thorburn ave	red beach	0	2	0	0	0	0
15341	6	amorino dr	red beach	0	2	0	0	0	0
15343	6	albatross rd	red beach	0	2	0	0	0	0
15344	6	fairclough rd	beach haven	0	2	0	0	0	0
15347	6	saxon st	waterview	0	2	0	0	0	0
15348	6	saxon st	waterview	0	2	0	0	0	0
15349	6	fir st	waterview	0	2	0	0	0	0
15350	6	saxon st	waterview	0	2	0	0	0	0
15351	6	victor st	avondale	0	2	0	0	0	0
15354	6	temuka gdns	blockhouse bay	0	2	0	0	0	0
15357	6	endeavour st	blockhouse bay	0	2	0	0	0	0
15359	6	courthouse lane	orewa	0	2	0	0	0	0
15360	2	state highway 17	dairy flat	0	5	3	0	0	0
15362	6	obelin cl	albany	0	2	0	0	0	0
15364	6	bryn mawr pl	albany	0	2	0	0	0	0
15365	6	vanderbilt pde	albany	0	2	0	0	0	0
15366	6	vanderbilt pde	albany	0	2	0	0	0	0
15367	6	vanderbilt pde	albany	0	2	0	0	0	0
15369	6	oakley ave	waterview	0	2	0	0	0	0
15370	6	oakley ave	waterview	0	2	0	0	0	0
15371	6	seaside ave	waterview	0	2	0	0	0	0
15372	6	fairlands ave	waterview	0	2	0	0	0	0
15373	6	howlett st	waterview	0	2	0	0	0	0
15374	6	seaside ave	waterview	0	2	0	0	0	0
15375	6	temuka gdns	blockhouse bay	0	2	0	0	0	0
15376	6	ochre pl	blockhouse bay	0	2	0	0	0	0
15377	6	temuka gdns	blockhouse bay	0	2	0	0	0	0
15380	6	matata st	blockhouse bay	0	2	0	0	0	0
15381	6	st georges rd	avondale	0	2	0	0	0	0
15382	22	walkway	auckland	0	2	0	1	0	0
15383	6	terracotta dr	blockhouse bay	0	2	0	0	0	0
15384	6	st georges rd	avondale	0	2	0	0	0	0
15385	6	heaphy st	blockhouse bay	0	2	0	0	0	0
15387	6	walsall st	avondale	0	2	0	0	0	0
15391	6	empire rd	orewa	0	2	0	0	0	0
15392	6	duck creek rd	stillwater	0	3	0	0	0	0
15394	6	vanderbilt pde	albany	0	2	0	0	0	0
15397	6	amherst pl	albany	0	2	0	0	0	0
15398	6	kia ora rd	birkdale	0	2	0	0	0	0
15402	6	lanigan st	birkdale	0	2	0	0	0	0
15403	6	kia ora rd	birkdale	0	2	0	0	0	0
15404	5	rosebank rd	avondale	0	2	1	0	0	0
15405	6	henry st	avondale	0	2	0	0	0	0
15406	6	st georges rd	avondale	0	2	0	0	0	0
15408	6	st georges rd	avondale	0	2	0	0	0	0
15410	6	st georges rd	avondale	0	2	0	0	0	0
15411	6	saintly lane	avondale	0	2	0	0	0	0
15412	6	mitchell st	blockhouse bay	0	2	0	0	0	0
15413	6	barton st	blockhouse bay	0	2	0	0	0	0
15414	6	connell st	blockhouse bay	0	2	0	0	0	0
15419	6	walkway	auckland	0	2	0	1	0	0
15421	5	rosedale rd	albany	0	3	1	0	0	0
15423	5	william pickering dr	albany	0	3	1	0	0	0
15425	6	parkhead pl	albany	0	2	0	0	0	0
15426	6	parkhead pl	albany	0	2	0	0	0	0
15427	6	john glenn ave	albany	0	2	0	0	0	0
15428	6	john glenn ave	albany	0	2	0	0	0	0
15429	6	unity dr n	albany	0	2	0	0	0	0
15430	6	kia ora rd	birkdale	0	2	0	0	0	0
15431	6	mcglashen pl	birkdale	0	2	0	0	0	0
15433	22	walkway	auckland	0	2	0	1	0	0
15435	6	kia ora rd	birkdale	0	2	0	0	0	0
15436	6	saxon st	waterview	0	2	0	0	0	0
15437	6	alverston st	waterview	0	2	0	0	0	0
15438	6	alverston st	waterview	0	2	0	0	0	0
15439	6	st georges rd	avondale	0	2	0	0	0	0
15440	6	ahiriri ave	avondale	0	2	0	0	0	0
15442	6	st georges rd	avondale	0	2	0	0	0	0
15444	6	chalmers st	avondale	0	2	0	0	0	0
15445	6	terracotta dr	blockhouse bay	0	2	0	0	0	0
15446	6	mitchell st	blockhouse bay	0	2	0	0	0	0
15447	6	connell st	blockhouse bay	0	2	0	0	0	0
15448	6	racecourse pde	avondale	0	2	0	0	0	0
15452	6	milton rd	orewa	0	2	0	0	0	0
15460	6	flaxdale st	birkdale	0	2	0	0	0	0
15463	6	hemington st	waterview	0	2	0	0	0	0
15464	6	hemington st	waterview	0	2	0	0	0	0
15466	6	miranda st	avondale	0	2	0	0	0	0
15467	6	kay dr	blockhouse bay	0	2	0	0	0	0
15468	6	tania pl	blockhouse bay	0	2	0	0	0	0
15471	6	heaphy st	blockhouse bay	0	2	0	0	0	0
15474	10	smith rd	matakana	0	3	0	0	0	0
15475	6	crayford st w	avondale	0	2	0	0	0	0
15478	6	beach rd	orewa	0	2	0	0	0	0
15479	6	thorburn ave	red beach	0	2	0	0	0	0
15480	6	quo vadis pl	red beach	0	2	0	0	0	0
15481	6	haigh access rd	redvale	0	3	0	0	0	0
15482	6	amherst pl	albany	0	2	0	0	0	0
15484	6	amherst pl	albany	0	2	0	0	0	0
15485	6	amherst pl	albany	0	2	0	0	0	0
15486	6	lovell crt	albany	0	2	0	0	0	0
15489	6	kyle rd	greenhithe	0	2	0	0	0	0
15490	6	hellyers st	birkdale	0	2	0	0	0	0
15492	6	hadfield ave	waterview	0	2	0	0	0	0
15493	6	saxon st	waterview	0	2	0	0	0	0
15494	6	alford st	waterview	0	2	0	0	0	0
15495	6	fir st	waterview	0	2	0	0	0	0
15496	6	alford st	waterview	0	2	0	0	0	0
15497	6	fairlands ave	waterview	0	2	0	0	0	0
15498	6	taunton tce	blockhouse bay	0	2	0	0	0	0
15499	2	hibiscus coast hwy	orewa	0	2	3	0	0	0
15500	6	taunton tce	blockhouse bay	0	2	0	0	0	0
15501	6	wright rd	paremoremo	0	3	0	0	0	0
15502	6	awanohi rd	paremoremo	0	3	0	0	0	0
15505	6	bay st	red beach	0	2	0	0	0	0
15506	6	schnapper rock rd	albany	0	2	0	0	0	0
15509	6	herdman st	waterview	0	2	0	0	0	0
15510	6	daventry st	waterview	0	2	0	0	0	0
15511	6	hadfield ave	waterview	0	2	0	0	0	0
15512	6	daventry st	waterview	0	2	0	0	0	0
15514	6	geddes tce	avondale	0	2	0	0	0	0
15516	6	lansford cres	avondale	0	2	0	0	0	0
15517	6	lansford cres	avondale	0	2	0	0	0	0
15519	6	lansford cres	avondale	0	2	0	0	0	0
15520	22	walkway	auckland	0	2	0	1	0	0
15521	6	lansford cres	avondale	0	2	0	0	0	0
15522	6	otira st	avondale	0	2	0	0	0	0
15523	6	miranda st	avondale	0	2	0	0	0	0
15524	6	ruahine st	avondale	0	2	0	0	0	0
15526	6	puketea st	blockhouse bay	0	2	0	0	0	0
15527	6	endeavour st	blockhouse bay	0	2	0	0	0	0
15528	6	barton st e	blockhouse bay	0	2	0	0	0	0
15529	6	gilfillan st	blockhouse bay	0	2	0	0	0	0
15530	6	rothwell ave	albany	0	2	0	0	0	0
15532	6	loop rd	orewa	0	2	0	0	0	0
15534	6	flaxdale st	birkdale	0	2	0	0	0	0
15536	6	st francis cres	point chevalier	0	2	0	0	0	0
15537	6	shaftesbury ave	point chevalier	0	2	0	0	0	0
15539	6	st martins wlk	point chevalier	0	2	0	0	0	0
15541	6	drury lane	point chevalier	0	2	0	0	0	0
15542	6	fir st	waterview	0	2	0	0	0	0
15543	6	middlesex rd	waterview	0	2	0	0	0	0
15544	22	walkway	auckland	0	2	0	1	0	0
15545	6	lansford cres	avondale	0	2	0	0	0	0
15546	6	miranda st	avondale	0	2	0	0	0	0
15547	6	pitfire pl	blockhouse bay	0	2	0	0	0	0
15548	6	pitfire pl	blockhouse bay	0	2	0	0	0	0
15549	6	glendon ave	avondale	0	2	0	0	0	0
15551	6	monarch-downs way	warkworth	0	3	0	0	0	0
15554	6	syracuse pl	albany	0	2	0	0	0	0
15555	6	syracuse pl	albany	0	2	0	0	0	0
15556	22	walkway	auckland	0	2	0	1	0	0
15558	6	columbia pl	albany	0	2	0	0	0	0
15559	6	columbia pl	albany	0	2	0	0	0	0
15560	22	walkway	auckland	0	2	0	1	0	0
15561	6	syracuse pl	albany	0	2	0	0	0	0
15563	6	douglas alexander pde	albany	0	2	0	0	0	0
15564	6	unity dr n	albany	0	2	0	0	0	0
15565	6	unity dr	albany	0	2	0	0	0	0
15566	6	bay park pl	birkdale	0	2	0	0	0	0
15567	22	walkway	auckland	0	2	0	1	0	0
15568	6	flaxdale st	birkdale	0	2	0	0	0	0
15570	6	papa pl	birkdale	0	2	0	0	0	0
15573	6	fairdale pl	birkdale	0	2	0	0	0	0
15574	6	tiri tiri rd	birkdale	0	2	0	0	0	0
15575	6	saffron st	birkdale	0	2	0	0	0	0
15576	6	pluto pl	birkdale	0	2	0	0	0	0
15577	6	island bay rd	birkdale	0	2	0	0	0	0
15578	6	saxon st	waterview	0	2	0	0	0	0
15579	6	oakley ave	waterview	0	2	0	0	0	0
15581	6	covic ave	blockhouse bay	0	2	0	0	0	0
15584	6	tania pl	blockhouse bay	0	2	0	0	0	0
15586	6	gold st	albany	0	2	0	0	0	0
15587	6	timnath serah ave	albany	0	2	0	0	0	0
15593	6	mackwood pl	birkdale	0	2	0	0	0	0
15594	6	fir st	waterview	0	2	0	0	0	0
15595	6	saxon st	waterview	0	2	0	0	0	0
15596	6	middlesex rd	waterview	0	2	0	0	0	0
15597	6	alverston st	waterview	0	2	0	0	0	0
15598	5	rosebank rd	avondale	0	2	1	0	0	0
15599	6	layard st	avondale	1	2	0	0	0	0
15601	6	layard st	avondale	1	2	0	0	0	0
15602	6	lansford cres	avondale	0	2	0	0	0	0
15603	6	barrhead pl	avondale	0	2	0	0	0	0
15606	4	kinross st	blockhouse bay	0	2	2	0	0	0
15607	5	walker rd	point chevalier	0	2	1	0	0	0
15608	6	kenneth small cres	point chevalier	0	2	0	0	0	0
15610	6	the boulevard	red beach	0	2	0	0	0	0
15612	6	the boulevard	red beach	0	2	0	0	0	0
15614	6	pinestead reach	stillwater	0	2	0	0	0	0
15617	6	douglas alexander pde	albany	0	2	0	0	0	0
15618	6	brigham young dr	albany	0	2	0	0	0	0
15619	6	northwood ave	albany	0	2	0	0	0	0
15621	6	northwood ave	albany	0	2	0	0	0	0
15622	6	marquette ave	albany	0	2	0	0	0	0
15623	6	kereru grv	greenhithe	0	2	0	0	0	0
15624	6	kereru grv	greenhithe	0	2	0	0	0	0
15625	6	kereru grv	greenhithe	0	2	0	0	0	0
15627	4	birkdale rd	birkdale	0	2	2	0	0	0
15628	6	flaxdale st	birkdale	0	2	0	0	0	0
15629	6	bambury cl	point chevalier	0	2	0	0	0	0
15630	6	wainoni ave	point chevalier	0	2	0	0	0	0
15631	6	daventry st	waterview	0	2	0	0	0	0
15632	6	daventry st	waterview	0	2	0	0	0	0
15633	22	walkway	auckland	0	2	0	1	0	0
15634	6	roberton rd	avondale	0	2	0	0	0	0
15635	6	saltaire st	avondale	0	2	0	0	0	0
15636	6	roberton rd	avondale	0	2	0	0	0	0
15637	6	henry st	avondale	0	2	0	0	0	0
15639	6	donegal st	avondale	0	2	0	0	0	0
15640	6	layard st	avondale	0	2	0	0	0	0
15641	6	chalmers st	avondale	0	2	0	0	0	0
15644	6	lansford cres	avondale	0	2	0	0	0	0
15645	6	lansford cres	avondale	0	2	0	0	0	0
15646	6	lansford cres	avondale	0	2	0	0	0	0
15647	6	brabham pl	avondale	0	2	0	0	0	0
15648	6	ruahine st	avondale	0	2	0	0	0	0
15649	9	state highway 16	auckland	1	4	4	0	1	1
15650	6	maryland st	point chevalier	0	2	0	0	0	0
15651	6	ward rd	matakana	0	3	0	0	0	0
15657	6	darimouth pl	albany	0	2	0	0	0	0
15658	6	northwood ave	albany	0	2	0	0	0	0
15659	6	rutgers pl	albany	0	2	0	0	0	0
15660	6	rothwell ave	albany	0	2	0	0	0	0
15661	6	kahika rd	birkdale	0	2	0	0	0	0
15664	6	arlington st	waterview	0	2	0	0	0	0
15665	6	fairlands ave	waterview	0	2	0	0	0	0
15666	6	cadman ave	waterview	0	2	0	0	0	0
15667	6	herdman st	waterview	0	2	0	0	0	0
15668	6	tutuki st	waterview	0	2	0	0	0	0
15669	6	tutuki st	waterview	0	2	0	0	0	0
15670	6	tutuki st	waterview	0	2	0	0	0	0
15671	6	roberton rd	avondale	0	2	0	0	0	0
15672	6	walsall st	avondale	0	2	0	0	0	0
15673	5	rosebank rd	avondale	0	2	1	0	0	0
15674	6	miranda st	avondale	0	2	0	0	0	0
15676	6	wade st	blockhouse bay	0	2	0	0	0	0
15677	6	endeavour st	blockhouse bay	0	2	0	0	0	0
15684	6	rosario cres	red beach	0	2	0	0	0	0
15686	6	rosario cres	red beach	0	2	0	0	0	0
15687	6	walton st	red beach	0	2	0	0	0	0
15688	6	rosario cres	red beach	0	2	0	0	0	0
15689	6	rosario cres	red beach	0	2	0	0	0	0
15690	6	the grove	red beach	0	2	0	0	0	0
15692	6	palm lane	red beach	0	2	0	0	0	0
15694	6	marquette ave	albany	0	2	0	0	0	0
15695	6	pepperdine pl	albany	0	2	0	0	0	0
15697	6	piermark dr	albany	0	2	0	0	0	0
15699	6	seon pl	birkdale	0	2	0	0	0	0
15700	6	stott ave	birkdale	0	2	0	0	0	0
15701	6	stott ave	birkdale	0	2	0	0	0	0
15702	6	stott ave	birkdale	0	2	0	0	0	0
15704	6	wilson carlile st	point chevalier	0	2	0	0	0	0
15705	6	jack clark way	point chevalier	0	2	0	0	0	0
15707	6	alford st	waterview	0	2	0	0	0	0
15708	6	waterbank cres	waterview	0	2	0	0	0	0
15709	6	herdman st	waterview	0	2	0	0	0	0
15710	22	walkway	auckland	0	2	0	1	0	0
15711	6	bolton st	blockhouse bay	0	2	0	0	0	0
15712	5	taylor st	blockhouse bay	0	2	1	0	0	0
15715	6	joy st	albany	0	2	0	0	0	0
15716	6	philadelphia pl	albany	0	2	0	0	0	0
15717	6	pepperdine pl	albany	0	2	0	0	0	0
15718	6	pepperdine pl	albany	0	2	0	0	0	0
15721	6	bay st	red beach	0	2	0	0	0	0
15722	22	walkway	auckland	0	1	0	1	0	0
15723	6	rutgers pl	albany	0	2	0	0	0	0
15724	6	hotspur pl	glenfield	0	2	0	0	0	0
15728	22	walkway	auckland	0	2	0	1	0	0
15731	6	fir st	waterview	0	2	0	0	0	0
15734	6	chalmers st	avondale	0	2	0	0	0	0
15735	6	puketea st	blockhouse bay	0	2	0	0	0	0
15736	6	kendrick pl	blockhouse bay	0	2	0	0	0	0
15737	6	ward rd	matakana	0	3	0	0	0	0
15738	6	hawea rd	point chevalier	0	2	0	0	0	0
15739	6	maranui ave	point chevalier	0	2	0	0	0	0
15744	6	standish pl	glenfield	0	3	0	0	0	0
15746	6	levesque st	birkdale	0	2	0	0	0	0
15752	6	raymond st	point chevalier	0	3	0	0	0	0
15753	6	harbour view rd	point chevalier	0	2	0	0	0	0
15754	6	raymond st	point chevalier	0	2	0	0	0	0
15755	6	waterbank cres	waterview	0	2	0	0	0	0
15758	6	powell st	avondale	0	2	0	0	0	0
15759	6	himikera ave	avondale	0	2	0	0	0	0
15761	6	cradock st	avondale	0	2	0	0	0	0
15762	6	puketea st	blockhouse bay	0	2	0	0	0	0
15763	6	waianiwa pl	blockhouse bay	0	2	0	0	0	0
15767	6	kendrick pl	blockhouse bay	0	2	0	0	0	0
15768	6	living stream rd	albany	0	2	0	0	0	0
15771	6	bay vista dr	red beach	0	2	0	0	0	0
15772	6	albert hall dr	red beach	0	2	0	0	0	0
15773	5	red beach rd	red beach	0	2	1	0	0	0
15780	5	eskdale rd	birkdale	0	2	1	0	0	0
15782	6	aplin pl	birkdale	0	2	0	0	0	0
15784	6	utting st	birkdale	0	2	0	0	0	0
15789	6	herdman st	waterview	0	2	0	0	0	0
15791	6	trent st	avondale	0	2	0	0	0	0
15793	6	tait st	avondale	0	2	0	0	0	0
15799	5	new north rd	avondale	0	2	1	0	0	0
15800	6	bay st	red beach	0	2	0	0	0	0
15801	6	villanova pl	albany	0	2	0	0	0	0
15802	6	villanova pl	albany	0	2	0	0	0	0
15803	22	walkway	auckland	0	2	0	1	0	0
15805	6	villanova pl	albany	0	2	0	0	0	0
15806	6	tarndale grv	albany	0	2	0	0	0	0
15807	6	tarndale grv	albany	0	2	0	0	0	0
15811	22	walkway	auckland	0	1	0	1	0	0
15812	6	thistledew pl	glenfield	0	2	0	0	0	0
15813	6	thistledew pl	glenfield	0	2	0	0	0	0
15814	6	lauderdale rd	birkdale	0	2	0	0	0	0
15816	6	edith st	point chevalier	0	2	0	0	0	0
15817	6	humariri st	point chevalier	0	3	0	0	0	0
15818	6	humariri st	point chevalier	0	2	0	0	0	0
15819	6	harbour view rd	point chevalier	0	2	0	0	0	0
15820	6	katoa st	point chevalier	0	2	0	0	0	0
15821	6	muripara ave	point chevalier	0	2	0	0	0	0
15822	6	herdman st	waterview	0	2	0	0	0	0
15823	6	waterview downs	waterview	0	2	0	0	0	0
15825	6	new windsor rd	avondale	0	2	0	0	0	0
15826	22	walkway	auckland	0	2	0	1	0	0
15829	6	acton pl	avondale	0	2	0	0	0	0
15832	6	methuen rd	avondale	0	2	0	0	0	0
15834	4	blockhouse bay rd	waterview	0	2	2	0	0	0
15837	6	exminster st	blockhouse bay	0	2	0	0	0	0
15840	6	blockhouse bay rd	green bay	0	2	0	0	0	0
15841	6	blockhouse bay rd	blockhouse bay	0	2	0	0	0	0
15842	6	blockhouse bay rd	blockhouse bay	0	2	0	0	0	0
15844	6	walkway	auckland	0	2	0	1	0	0
15845	6	chenery rd	red beach	0	2	0	0	0	0
15846	6	rama rd	point chevalier	0	2	0	0	0	0
15847	6	target st	point chevalier	0	2	0	0	0	0
15849	6	albert hall dr	red beach	0	2	0	0	0	0
15850	6	royalty rise	red beach	0	2	0	0	0	0
15851	6	duck creek rd	stillwater	0	2	0	0	0	0
15852	6	glendawn pl	glenfield	0	2	0	0	0	0
15853	6	hale cres	glenfield	0	2	0	0	0	0
15855	6	seon pl	birkdale	0	2	0	0	0	0
15856	6	beswick pl	birkdale	0	2	0	0	0	0
15857	22	walkway	auckland	0	2	0	1	0	0
15860	5	tiverton rd	avondale	0	2	1	0	0	0
15863	6	holbrook st	new windsor	0	2	0	0	0	0
15864	6	gill cres	blockhouse bay	0	2	0	0	0	0
15867	5	bush rd	albany	0	3	1	0	0	0
15869	6	bay vista dr	red beach	0	2	0	0	0	0
15870	6	halldene tce	red beach	0	2	0	0	0	0
15871	6	airborne rd	albany	0	2	0	0	0	0
15873	6	tarndale grv	albany	0	2	0	0	0	0
15875	6	armstrong rd	albany	0	2	0	0	0	0
15879	6	chippendale cres	birkdale	0	2	0	0	0	0
15880	6	gatman st	birkdale	0	2	0	0	0	0
15882	6	stott ave	birkdale	0	2	0	0	0	0
15884	6	herdman st	waterview	0	2	0	0	0	0
15885	6	waterview downs	waterview	0	2	0	0	0	0
15886	6	powell st	avondale	0	2	0	0	0	0
15887	6	himikera ave	avondale	0	2	0	0	0	0
15888	6	margate rd	blockhouse bay	0	2	0	0	0	0
15891	6	cleland cres	blockhouse bay	0	2	0	0	0	0
15894	6	maclaurin st	blockhouse bay	0	2	0	0	0	0
15900	6	smale st	point chevalier	0	2	0	0	0	0
15905	6	lynn rd	glenfield	0	2	0	0	0	0
15907	6	houston pl	glenfield	0	3	0	0	0	0
15908	6	houston pl	glenfield	0	3	0	0	0	0
15910	6	lynn rd	glenfield	0	2	0	0	0	0
15912	6	waterview downs	waterview	0	2	0	0	0	0
15913	6	waterview downs	waterview	0	2	0	0	0	0
15914	6	terry st	blockhouse bay	0	2	0	0	0	0
15918	10	rahuikiri rd	tomarata	0	3	0	0	0	0
15919	6	pelham ave	point chevalier	0	2	0	0	0	0
15921	6	dignan st	point chevalier	0	2	0	0	0	0
15922	6	bay vista dr	red beach	0	2	0	0	0	0
15924	5	bush rd	albany	0	3	1	0	0	0
15925	6	beatrice tinsley cres	albany	0	2	0	0	0	0
15927	6	mcphail st	birkdale	0	2	0	0	0	0
15928	22	walkway	auckland	0	1	0	1	0	0
15929	6	roseneath pl	birkdale	0	2	0	0	0	0
15934	22	walkway	auckland	0	2	0	1	0	0
15935	6	windermere cres	blockhouse bay	0	2	0	0	0	0
15938	6	joan st	point chevalier	0	2	0	0	0	0
15939	6	wright rd	point chevalier	0	2	0	0	0	0
15941	6	pillbox ave	red beach	0	2	0	0	0	0
15942	6	western ave	red beach	0	2	0	0	0	0
15943	6	ride way	albany	0	2	0	0	0	0
15946	6	gillan pl	glenfield	0	2	0	0	0	0
15952	6	balmain rd	birkenhead	0	2	0	0	0	0
15954	6	balmain rd	birkenhead	0	2	0	0	0	0
15955	6	joan st	point chevalier	0	2	0	0	0	0
15956	6	berridge ave	point chevalier	0	2	0	0	0	0
15958	6	exler pl	avondale	0	2	0	0	0	0
15959	6	exler pl	avondale	0	2	0	0	0	0
15961	6	shoreham st	avondale	0	2	0	0	0	0
15962	6	holbrook st	new windsor	0	2	0	0	0	0
15965	9	state highway 16	auckland	1	4	4	0	1	1
15966	6	te ra rd	point chevalier	0	2	0	0	0	0
15967	6	accessway	birkenhead	0	1	0	0	0	0
15968	6	schischka rd	waiwera	0	2	0	0	0	0
15971	6	pine tce	red beach	0	2	0	0	0	0
15972	6	glover cres	red beach	0	2	0	0	0	0
15973	6	te kea pl	albany	0	2	0	0	0	0
